时间,合约,Funding Internal,Funding Rate,Funding Rate Daily
2017/6/30 20:00,XBTUSD,每天8小时,-0.001324,-0.003972
2017/7/1 4:00,XBTUSD,每天8小时,-0.00047,-0.00141
2017/7/1 12:00,XBTUSD,每天8小时,-0.001424,-0.004272
2017/7/1 20:00,XBTUSD,每天8小时,-0.00375,-0.01125
2017/7/2 4:00,XBTUSD,每天8小时,-0.002346,-0.007038
2017/7/2 12:00,XBTUSD,每天8小时,-0.001545,-0.004635
2017/7/2 20:00,XBTUSD,每天8小时,-0.001857,-0.005571
2017/7/3 4:00,XBTUSD,每天8小时,-0.002216,-0.006648
2017/7/3 12:00,XBTUSD,每天8小时,-0.00104,-0.00312
2017/7/3 20:00,XBTUSD,每天8小时,0.0001,0.0003
2017/7/4 4:00,XBTUSD,每天8小时,0.000649,0.001947
2017/7/4 12:00,XBTUSD,每天8小时,0.001245,0.003735
2017/7/4 20:00,XBTUSD,每天8小时,0.000817,0.002451
2017/7/5 4:00,XBTUSD,每天8小时,1.30E-05,3.90E-05
2017/7/5 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/7/5 20:00,XBTUSD,每天8小时,-0.001123,-0.003369
2017/7/6 4:00,XBTUSD,每天8小时,0.0001,0.0003
2017/7/6 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/7/6 20:00,XBTUSD,每天8小时,-0.000239,-0.000717
2017/7/7 4:00,XBTUSD,每天8小时,0.0001,0.0003
2017/7/7 12:00,XBTUSD,每天8小时,7.70E-05,0.000231
2017/7/7 20:00,XBTUSD,每天8小时,-0.002819,-0.008457
2017/7/8 4:00,XBTUSD,每天8小时,-0.001934,-0.005802
2017/7/8 12:00,XBTUSD,每天8小时,-2.00E-06,-6.00E-06
2017/7/8 20:00,XBTUSD,每天8小时,8.50E-05,0.000255
2017/7/9 4:00,XBTUSD,每天8小时,0.0001,0.0003
2017/7/9 12:00,XBTUSD,每天8小时,-0.000563,-0.001689
2017/7/9 20:00,XBTUSD,每天8小时,-0.001881,-0.005643
2017/7/10 4:00,XBTUSD,每天8小时,-0.001384,-0.004152
2017/7/10 12:00,XBTUSD,每天8小时,-0.000704,-0.002112
2017/7/10 20:00,XBTUSD,每天8小时,-0.000639,-0.001917
2017/7/11 4:00,XBTUSD,每天8小时,-0.000302,-0.000906
2017/7/11 12:00,XBTUSD,每天8小时,-0.000137,-0.000411
2017/7/11 20:00,XBTUSD,每天8小时,-0.00078,-0.00234
2017/7/12 4:00,XBTUSD,每天8小时,-0.001529,-0.004587
2017/7/12 12:00,XBTUSD,每天8小时,-0.000716,-0.002148
2017/7/12 20:00,XBTUSD,每天8小时,0.0001,0.0003
2017/7/13 4:00,XBTUSD,每天8小时,-0.000563,-0.001689
2017/7/13 12:00,XBTUSD,每天8小时,-0.000706,-0.002118
2017/7/13 20:00,XBTUSD,每天8小时,-0.001809,-0.005427
2017/7/14 4:00,XBTUSD,每天8小时,-0.001987,-0.005961
2017/7/14 12:00,XBTUSD,每天8小时,-0.001588,-0.004764
2017/7/14 20:00,XBTUSD,每天8小时,-0.001367,-0.004101
2017/7/15 4:00,XBTUSD,每天8小时,-0.001204,-0.003612
2017/7/15 12:00,XBTUSD,每天8小时,-0.001173,-0.003519
2017/7/15 20:00,XBTUSD,每天8小时,-0.001613,-0.004839
2017/7/16 4:00,XBTUSD,每天8小时,0.0001,0.0003
2017/7/16 12:00,XBTUSD,每天8小时,0.001229,0.003687
2017/7/16 20:00,XBTUSD,每天8小时,0.002177,0.006531
2017/7/17 4:00,XBTUSD,每天8小时,0.001359,0.004077
2017/7/17 12:00,XBTUSD,每天8小时,0.003215,0.009645
2017/7/17 20:00,XBTUSD,每天8小时,0.0001,0.0003
2017/7/18 4:00,XBTUSD,每天8小时,0.000868,0.002604
2017/7/18 12:00,XBTUSD,每天8小时,-0.000274,-0.000822
2017/7/18 20:00,XBTUSD,每天8小时,0.0001,0.0003
2017/7/19 4:00,XBTUSD,每天8小时,-0.000286,-0.000858
2017/7/19 12:00,XBTUSD,每天8小时,-0.001824,-0.005472
2017/7/19 20:00,XBTUSD,每天8小时,-0.001123,-0.003369
2017/7/20 4:00,XBTUSD,每天8小时,-0.001464,-0.004392
2017/7/20 12:00,XBTUSD,每天8小时,-0.001123,-0.003369
2017/7/20 20:00,XBTUSD,每天8小时,0.0001,0.0003
2017/7/21 4:00,XBTUSD,每天8小时,0.000982,0.002946
2017/7/21 12:00,XBTUSD,每天8小时,0.000603,0.001809
2017/7/21 20:00,XBTUSD,每天8小时,0.0001,0.0003
2017/7/22 4:00,XBTUSD,每天8小时,0.000699,0.002097
2017/7/22 12:00,XBTUSD,每天8小时,0.001088,0.003264
2017/7/22 20:00,XBTUSD,每天8小时,0.00375,0.01125
2017/7/23 4:00,XBTUSD,每天8小时,0.00241,0.00723
2017/7/23 12:00,XBTUSD,每天8小时,0.002196,0.006588
2017/7/23 20:00,XBTUSD,每天8小时,-0.001017,-0.003051
2017/7/24 4:00,XBTUSD,每天8小时,-0.000328,-0.000984
2017/7/24 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/7/24 20:00,XBTUSD,每天8小时,0.0001,0.0003
2017/7/25 4:00,XBTUSD,每天8小时,0.000914,0.002742
2017/7/25 12:00,XBTUSD,每天8小时,0.001668,0.005004
2017/7/25 20:00,XBTUSD,每天8小时,0.000302,0.000906
2017/7/26 4:00,XBTUSD,每天8小时,-0.000508,-0.001524
2017/7/26 12:00,XBTUSD,每天8小时,-0.001245,-0.003735
2017/7/26 20:00,XBTUSD,每天8小时,-0.001723,-0.005169
2017/7/27 4:00,XBTUSD,每天8小时,-0.001229,-0.003687
2017/7/27 12:00,XBTUSD,每天8小时,-8.60E-05,-0.000258
2017/7/27 20:00,XBTUSD,每天8小时,-0.001208,-0.003624
2017/7/28 4:00,XBTUSD,每天8小时,-0.002802,-0.008406
2017/7/28 12:00,XBTUSD,每天8小时,-0.002474,-0.007422
2017/7/28 20:00,XBTUSD,每天8小时,-0.000902,-0.002706
2017/7/29 4:00,XBTUSD,每天8小时,-0.000147,-0.000441
2017/7/29 12:00,XBTUSD,每天8小时,-0.000239,-0.000717
2017/7/29 20:00,XBTUSD,每天8小时,-0.001808,-0.005424
2017/7/30 4:00,XBTUSD,每天8小时,-0.003124,-0.009372
2017/7/30 12:00,XBTUSD,每天8小时,-0.001175,-0.003525
2017/7/30 20:00,XBTUSD,每天8小时,-0.003324,-0.009972
2017/7/31 4:00,XBTUSD,每天8小时,-0.00375,-0.01125
2017/7/31 12:00,XBTUSD,每天8小时,-0.003224,-0.009672
2017/7/31 20:00,XBTUSD,每天8小时,-0.002793,-0.008379
2017/8/1 4:00,XBTUSD,每天8小时,-0.002791,-0.008373
2017/8/1 12:00,XBTUSD,每天8小时,-0.002639,-0.007917
2017/8/1 20:00,XBTUSD,每天8小时,-0.00375,-0.01125
2017/8/2 4:00,XBTUSD,每天8小时,-0.00375,-0.01125
2017/8/2 12:00,XBTUSD,每天8小时,-0.001086,-0.003258
2017/8/2 20:00,XBTUSD,每天8小时,-0.000724,-0.002172
2017/8/3 4:00,XBTUSD,每天8小时,-0.000682,-0.002046
2017/8/3 12:00,XBTUSD,每天8小时,-0.000493,-0.001479
2017/8/3 20:00,XBTUSD,每天8小时,-2.60E-05,-7.80E-05
2017/8/4 4:00,XBTUSD,每天8小时,2.30E-05,6.90E-05
2017/8/4 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/8/4 20:00,XBTUSD,每天8小时,0.0001,0.0003
2017/8/5 4:00,XBTUSD,每天8小时,-1.30E-05,-3.90E-05
2017/8/5 12:00,XBTUSD,每天8小时,0.00105,0.00315
2017/8/5 20:00,XBTUSD,每天8小时,0.00375,0.01125
2017/8/6 4:00,XBTUSD,每天8小时,0.003011,0.009033
2017/8/6 12:00,XBTUSD,每天8小时,0.00375,0.01125
2017/8/6 20:00,XBTUSD,每天8小时,0.002587,0.007761
2017/8/7 4:00,XBTUSD,每天8小时,0.002371,0.007113
2017/8/7 12:00,XBTUSD,每天8小时,0.000836,0.002508
2017/8/7 20:00,XBTUSD,每天8小时,0.000809,0.002427
2017/8/8 4:00,XBTUSD,每天8小时,0.000289,0.000867
2017/8/8 12:00,XBTUSD,每天8小时,0.000826,0.002478
2017/8/8 20:00,XBTUSD,每天8小时,0.0001,0.0003
2017/8/9 4:00,XBTUSD,每天8小时,-0.000108,-0.000324
2017/8/9 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/8/9 20:00,XBTUSD,每天8小时,0.0001,0.0003
2017/8/10 4:00,XBTUSD,每天8小时,0.0001,0.0003
2017/8/10 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/8/10 20:00,XBTUSD,每天8小时,-0.00019,-0.00057
2017/8/11 4:00,XBTUSD,每天8小时,-0.000336,-0.001008
2017/8/11 12:00,XBTUSD,每天8小时,-0.001782,-0.005346
2017/8/11 20:00,XBTUSD,每天8小时,0.0001,0.0003
2017/8/12 4:00,XBTUSD,每天8小时,0.0001,0.0003
2017/8/12 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/8/12 20:00,XBTUSD,每天8小时,-0.000858,-0.002574
2017/8/13 4:00,XBTUSD,每天8小时,0.0001,0.0003
2017/8/13 12:00,XBTUSD,每天8小时,0.000599,0.001797
2017/8/13 20:00,XBTUSD,每天8小时,0.002018,0.006054
2017/8/14 4:00,XBTUSD,每天8小时,0.001394,0.004182
2017/8/14 12:00,XBTUSD,每天8小时,0.002041,0.006123
2017/8/14 20:00,XBTUSD,每天8小时,0.002262,0.006786
2017/8/15 4:00,XBTUSD,每天8小时,0.001289,0.003867
2017/8/15 12:00,XBTUSD,每天8小时,0.002072,0.006216
2017/8/15 20:00,XBTUSD,每天8小时,0.001482,0.004446
2017/8/16 4:00,XBTUSD,每天8小时,0.001028,0.003084
2017/8/16 12:00,XBTUSD,每天8小时,0.000362,0.001086
2017/8/16 20:00,XBTUSD,每天8小时,-0.000626,-0.001878
2017/8/17 4:00,XBTUSD,每天8小时,0.000112,0.000336
2017/8/17 12:00,XBTUSD,每天8小时,0.003217,0.009651
2017/8/17 20:00,XBTUSD,每天8小时,0.002985,0.008955
2017/8/18 4:00,XBTUSD,每天8小时,0.00098,0.00294
2017/8/18 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/8/18 20:00,XBTUSD,每天8小时,0.0001,0.0003
2017/8/19 4:00,XBTUSD,每天8小时,-0.000415,-0.001245
2017/8/19 12:00,XBTUSD,每天8小时,-0.000877,-0.002631
2017/8/19 20:00,XBTUSD,每天8小时,-0.001211,-0.003633
2017/8/20 4:00,XBTUSD,每天8小时,0.001942,0.005826
2017/8/20 12:00,XBTUSD,每天8小时,0.00375,0.01125
2017/8/20 20:00,XBTUSD,每天8小时,0.002734,0.008202
2017/8/21 4:00,XBTUSD,每天8小时,0.001769,0.005307
2017/8/21 12:00,XBTUSD,每天8小时,0.000574,0.001722
2017/8/21 20:00,XBTUSD,每天8小时,0.000319,0.000957
2017/8/22 4:00,XBTUSD,每天8小时,0.000621,0.001863
2017/8/22 12:00,XBTUSD,每天8小时,-0.000324,-0.000972
2017/8/22 20:00,XBTUSD,每天8小时,-0.00375,-0.01125
2017/8/23 4:00,XBTUSD,每天8小时,-0.000923,-0.002769
2017/8/23 12:00,XBTUSD,每天8小时,0.001067,0.003201
2017/8/23 20:00,XBTUSD,每天8小时,0.001896,0.005688
2017/8/24 4:00,XBTUSD,每天8小时,0.002252,0.006756
2017/8/24 12:00,XBTUSD,每天8小时,0.001784,0.005352
2017/8/24 20:00,XBTUSD,每天8小时,0.000477,0.001431
2017/8/25 4:00,XBTUSD,每天8小时,0.000429,0.001287
2017/8/25 12:00,XBTUSD,每天8小时,0.000917,0.002751
2017/8/25 20:00,XBTUSD,每天8小时,0.001202,0.003606
2017/8/26 4:00,XBTUSD,每天8小时,0.001548,0.004644
2017/8/26 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/8/26 20:00,XBTUSD,每天8小时,-0.000621,-0.001863
2017/8/27 4:00,XBTUSD,每天8小时,-0.000647,-0.001941
2017/8/27 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/8/27 20:00,XBTUSD,每天8小时,0.000375,0.001125
2017/8/28 4:00,XBTUSD,每天8小时,0.00138,0.00414
2017/8/28 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/8/28 20:00,XBTUSD,每天8小时,-0.001839,-0.005517
2017/8/29 4:00,XBTUSD,每天8小时,-0.000583,-0.001749
2017/8/29 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/8/29 20:00,XBTUSD,每天8小时,0.0001,0.0003
2017/8/30 4:00,XBTUSD,每天8小时,0.00337,0.01011
2017/8/30 12:00,XBTUSD,每天8小时,0.003379,0.010137
2017/8/30 20:00,XBTUSD,每天8小时,0.00177,0.00531
2017/8/31 4:00,XBTUSD,每天8小时,0.001499,0.004497
2017/8/31 12:00,XBTUSD,每天8小时,0.000868,0.002604
2017/8/31 20:00,XBTUSD,每天8小时,0.000458,0.001374
2017/9/1 4:00,XBTUSD,每天8小时,0.000375,0.001125
2017/9/1 12:00,XBTUSD,每天8小时,-9.50E-05,-0.000285
2017/9/1 20:00,XBTUSD,每天8小时,0.0001,0.0003
2017/9/2 4:00,XBTUSD,每天8小时,0.0001,0.0003
2017/9/2 12:00,XBTUSD,每天8小时,0.000738,0.002214
2017/9/2 20:00,XBTUSD,每天8小时,-2.20E-05,-6.60E-05
2017/9/3 4:00,XBTUSD,每天8小时,-0.003358,-0.010074
2017/9/3 12:00,XBTUSD,每天8小时,-0.001013,-0.003039
2017/9/3 20:00,XBTUSD,每天8小时,0.0001,0.0003
2017/9/4 4:00,XBTUSD,每天8小时,-0.00365,-0.01095
2017/9/4 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/9/4 20:00,XBTUSD,每天8小时,-0.001614,-0.004842
2017/9/5 4:00,XBTUSD,每天8小时,-0.000751,-0.002253
2017/9/5 12:00,XBTUSD,每天8小时,-0.00375,-0.01125
2017/9/5 20:00,XBTUSD,每天8小时,-0.00375,-0.01125
2017/9/6 4:00,XBTUSD,每天8小时,None,None
2017/9/6 12:00,XBTUSD,每天8小时,0.001347,0.004041
2017/9/6 20:00,XBTUSD,每天8小时,-0.001497,-0.004491
2017/9/7 4:00,XBTUSD,每天8小时,-0.000332,-0.000996
2017/9/7 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/9/7 20:00,XBTUSD,每天8小时,0.000135,0.000405
2017/9/8 4:00,XBTUSD,每天8小时,0.0001,0.0003
2017/9/8 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/9/8 20:00,XBTUSD,每天8小时,0.0001,0.0003
2017/9/9 4:00,XBTUSD,每天8小时,-0.00254,-0.00762
2017/9/9 12:00,XBTUSD,每天8小时,-0.00375,-0.01125
2017/9/9 20:00,XBTUSD,每天8小时,-0.003011,-0.009033
2017/9/10 4:00,XBTUSD,每天8小时,0.0001,0.0003
2017/9/10 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/9/10 20:00,XBTUSD,每天8小时,-0.00365,-0.01095
2017/9/11 4:00,XBTUSD,每天8小时,-0.000997,-0.002991
2017/9/11 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/9/11 20:00,XBTUSD,每天8小时,0.0001,0.0003
2017/9/12 4:00,XBTUSD,每天8小时,0.0001,0.0003
2017/9/12 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/9/12 20:00,XBTUSD,每天8小时,-0.000452,-0.001356
2017/9/13 4:00,XBTUSD,每天8小时,-0.000871,-0.002613
2017/9/13 12:00,XBTUSD,每天8小时,-0.00325,-0.00975
2017/9/13 20:00,XBTUSD,每天8小时,-0.002017,-0.006051
2017/9/14 4:00,XBTUSD,每天8小时,0.0001,0.0003
2017/9/14 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/9/14 20:00,XBTUSD,每天8小时,-0.001867,-0.005601
2017/9/15 4:00,XBTUSD,每天8小时,0.0001,0.0003
2017/9/15 12:00,XBTUSD,每天8小时,-0.000702,-0.002106
2017/9/15 20:00,XBTUSD,每天8小时,-0.001174,-0.003522
2017/9/16 4:00,XBTUSD,每天8小时,-0.002182,-0.006546
2017/9/16 12:00,XBTUSD,每天8小时,-0.001631,-0.004893
2017/9/16 20:00,XBTUSD,每天8小时,-0.00375,-0.01125
2017/9/17 4:00,XBTUSD,每天8小时,-0.00273,-0.00819
2017/9/17 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/9/17 20:00,XBTUSD,每天8小时,0.0001,0.0003
2017/9/18 4:00,XBTUSD,每天8小时,0.000912,0.002736
2017/9/18 12:00,XBTUSD,每天8小时,0.000785,0.002355
2017/9/18 20:00,XBTUSD,每天8小时,0.0002,0.0006
2017/9/19 4:00,XBTUSD,每天8小时,0.0001,0.0003
2017/9/19 12:00,XBTUSD,每天8小时,0.000154,0.000462
2017/9/19 20:00,XBTUSD,每天8小时,1.90E-05,5.70E-05
2017/9/20 4:00,XBTUSD,每天8小时,4.00E-06,1.20E-05
2017/9/20 12:00,XBTUSD,每天8小时,-0.001108,-0.003324
2017/9/20 20:00,XBTUSD,每天8小时,-0.000199,-0.000597
2017/9/21 4:00,XBTUSD,每天8小时,0.000799,0.002397
2017/9/21 12:00,XBTUSD,每天8小时,-0.00036,-0.00108
2017/9/21 20:00,XBTUSD,每天8小时,-0.001035,-0.003105
2017/9/22 4:00,XBTUSD,每天8小时,-0.001217,-0.003651
2017/9/22 12:00,XBTUSD,每天8小时,-0.001246,-0.003738
2017/9/22 20:00,XBTUSD,每天8小时,-0.00186,-0.00558
2017/9/23 4:00,XBTUSD,每天8小时,-0.000763,-0.002289
2017/9/23 12:00,XBTUSD,每天8小时,-0.001432,-0.004296
2017/9/23 20:00,XBTUSD,每天8小时,0.0001,0.0003
2017/9/24 4:00,XBTUSD,每天8小时,-0.000327,-0.000981
2017/9/24 12:00,XBTUSD,每天8小时,-0.000439,-0.001317
2017/9/24 20:00,XBTUSD,每天8小时,-0.001436,-0.004308
2017/9/25 4:00,XBTUSD,每天8小时,-0.001934,-0.005802
2017/9/25 12:00,XBTUSD,每天8小时,-0.001059,-0.003177
2017/9/25 20:00,XBTUSD,每天8小时,0.000107,0.000321
2017/9/26 4:00,XBTUSD,每天8小时,0.001422,0.004266
2017/9/26 12:00,XBTUSD,每天8小时,0.00153,0.00459
2017/9/26 20:00,XBTUSD,每天8小时,0.001103,0.003309
2017/9/27 4:00,XBTUSD,每天8小时,0.000613,0.001839
2017/9/27 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/9/27 20:00,XBTUSD,每天8小时,0.001291,0.003873
2017/9/28 4:00,XBTUSD,每天8小时,0.000718,0.002154
2017/9/28 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/9/28 20:00,XBTUSD,每天8小时,0.0001,0.0003
2017/9/29 4:00,XBTUSD,每天8小时,0.0001,0.0003
2017/9/29 12:00,XBTUSD,每天8小时,0.001241,0.003723
2017/9/29 20:00,XBTUSD,每天8小时,0.001974,0.005922
2017/9/30 4:00,XBTUSD,每天8小时,0.001432,0.004296
2017/9/30 12:00,XBTUSD,每天8小时,0.001912,0.005736
2017/9/30 20:00,XBTUSD,每天8小时,0.002956,0.008868
2017/10/1 4:00,XBTUSD,每天8小时,0.000254,0.000762
2017/10/1 12:00,XBTUSD,每天8小时,-0.000423,-0.001269
2017/10/1 20:00,XBTUSD,每天8小时,-0.000277,-0.000831
2017/10/2 4:00,XBTUSD,每天8小时,0.000471,0.001413
2017/10/2 12:00,XBTUSD,每天8小时,0.000635,0.001905
2017/10/2 20:00,XBTUSD,每天8小时,0.0001,0.0003
2017/10/3 4:00,XBTUSD,每天8小时,0.0001,0.0003
2017/10/3 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/10/3 20:00,XBTUSD,每天8小时,-0.001301,-0.003903
2017/10/4 4:00,XBTUSD,每天8小时,-0.000771,-0.002313
2017/10/4 12:00,XBTUSD,每天8小时,-0.000466,-0.001398
2017/10/4 20:00,XBTUSD,每天8小时,-0.001114,-0.003342
2017/10/5 4:00,XBTUSD,每天8小时,-0.001421,-0.004263
2017/10/5 12:00,XBTUSD,每天8小时,-0.000908,-0.002724
2017/10/5 20:00,XBTUSD,每天8小时,-0.000611,-0.001833
2017/10/6 4:00,XBTUSD,每天8小时,-4.50E-05,-0.000135
2017/10/6 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/10/6 20:00,XBTUSD,每天8小时,0.000602,0.001806
2017/10/7 4:00,XBTUSD,每天8小时,0.000344,0.001032
2017/10/7 12:00,XBTUSD,每天8小时,0.000488,0.001464
2017/10/7 20:00,XBTUSD,每天8小时,0.0001,0.0003
2017/10/8 4:00,XBTUSD,每天8小时,0.0001,0.0003
2017/10/8 12:00,XBTUSD,每天8小时,0.001929,0.005787
2017/10/8 20:00,XBTUSD,每天8小时,0.00187,0.00561
2017/10/9 4:00,XBTUSD,每天8小时,0.001069,0.003207
2017/10/9 12:00,XBTUSD,每天8小时,-0.000185,-0.000555
2017/10/9 20:00,XBTUSD,每天8小时,0.0001,0.0003
2017/10/10 4:00,XBTUSD,每天8小时,0.000957,0.002871
2017/10/10 12:00,XBTUSD,每天8小时,0.00375,0.01125
2017/10/10 20:00,XBTUSD,每天8小时,0.00375,0.01125
2017/10/11 4:00,XBTUSD,每天8小时,0.00375,0.01125
2017/10/11 12:00,XBTUSD,每天8小时,0.003101,0.009303
2017/10/11 20:00,XBTUSD,每天8小时,0.001669,0.005007
2017/10/12 4:00,XBTUSD,每天8小时,0.000969,0.002907
2017/10/12 12:00,XBTUSD,每天8小时,0.000594,0.001782
2017/10/12 20:00,XBTUSD,每天8小时,0.00375,0.01125
2017/10/13 4:00,XBTUSD,每天8小时,0.00375,0.01125
2017/10/13 12:00,XBTUSD,每天8小时,0.003614,0.010842
2017/10/13 20:00,XBTUSD,每天8小时,0.00375,0.01125
2017/10/14 4:00,XBTUSD,每天8小时,0.00375,0.01125
2017/10/14 12:00,XBTUSD,每天8小时,0.00375,0.01125
2017/10/14 20:00,XBTUSD,每天8小时,0.00375,0.01125
2017/10/15 4:00,XBTUSD,每天8小时,0.00375,0.01125
2017/10/15 12:00,XBTUSD,每天8小时,0.00375,0.01125
2017/10/15 20:00,XBTUSD,每天8小时,0.00375,0.01125
2017/10/16 4:00,XBTUSD,每天8小时,0.000175,0.000525
2017/10/16 12:00,XBTUSD,每天8小时,0.001658,0.004974
2017/10/16 20:00,XBTUSD,每天8小时,0.000528,0.001584
2017/10/17 4:00,XBTUSD,每天8小时,0.001408,0.004224
2017/10/17 12:00,XBTUSD,每天8小时,0.002446,0.007338
2017/10/17 20:00,XBTUSD,每天8小时,0.000384,0.001152
2017/10/18 4:00,XBTUSD,每天8小时,0.000915,0.002745
2017/10/18 12:00,XBTUSD,每天8小时,0.000202,0.000606
2017/10/18 20:00,XBTUSD,每天8小时,-0.000516,-0.001548
2017/10/19 4:00,XBTUSD,每天8小时,0.0001,0.0003
2017/10/19 12:00,XBTUSD,每天8小时,0.000535,0.001605
2017/10/19 20:00,XBTUSD,每天8小时,0.001797,0.005391
2017/10/20 4:00,XBTUSD,每天8小时,0.000285,0.000855
2017/10/20 12:00,XBTUSD,每天8小时,0.000273,0.000819
2017/10/20 20:00,XBTUSD,每天8小时,0.0001,0.0003
2017/10/21 4:00,XBTUSD,每天8小时,0.00375,0.01125
2017/10/21 12:00,XBTUSD,每天8小时,0.00375,0.01125
2017/10/21 20:00,XBTUSD,每天8小时,0.001952,0.005856
2017/10/22 4:00,XBTUSD,每天8小时,0.0001,0.0003
2017/10/22 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/10/22 20:00,XBTUSD,每天8小时,-0.001273,-0.003819
2017/10/23 4:00,XBTUSD,每天8小时,0.0001,0.0003
2017/10/23 12:00,XBTUSD,每天8小时,5.40E-05,0.000162
2017/10/23 20:00,XBTUSD,每天8小时,-0.000763,-0.002289
2017/10/24 4:00,XBTUSD,每天8小时,-0.00037,-0.00111
2017/10/24 12:00,XBTUSD,每天8小时,-0.001955,-0.005865
2017/10/24 20:00,XBTUSD,每天8小时,-0.001208,-0.003624
2017/10/25 4:00,XBTUSD,每天8小时,0.0001,0.0003
2017/10/25 12:00,XBTUSD,每天8小时,-2.90E-05,-8.70E-05
2017/10/25 20:00,XBTUSD,每天8小时,-0.001532,-0.004596
2017/10/26 4:00,XBTUSD,每天8小时,-0.00111,-0.00333
2017/10/26 12:00,XBTUSD,每天8小时,-0.000873,-0.002619
2017/10/26 20:00,XBTUSD,每天8小时,-0.00023,-0.00069
2017/10/27 4:00,XBTUSD,每天8小时,0.0001,0.0003
2017/10/27 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/10/27 20:00,XBTUSD,每天8小时,-0.000184,-0.000552
2017/10/28 4:00,XBTUSD,每天8小时,-0.000593,-0.001779
2017/10/28 12:00,XBTUSD,每天8小时,-0.001795,-0.005385
2017/10/28 20:00,XBTUSD,每天8小时,-0.002703,-0.008109
2017/10/29 4:00,XBTUSD,每天8小时,-0.000931,-0.002793
2017/10/29 12:00,XBTUSD,每天8小时,-0.001163,-0.003489
2017/10/29 20:00,XBTUSD,每天8小时,9.80E-05,0.000294
2017/10/30 4:00,XBTUSD,每天8小时,0.000983,0.002949
2017/10/30 12:00,XBTUSD,每天8小时,0.003696,0.011088
2017/10/30 20:00,XBTUSD,每天8小时,0.001956,0.005868
2017/10/31 4:00,XBTUSD,每天8小时,0.0001,0.0003
2017/10/31 12:00,XBTUSD,每天8小时,0.00044,0.00132
2017/10/31 20:00,XBTUSD,每天8小时,0.000684,0.002052
2017/11/1 4:00,XBTUSD,每天8小时,0.000184,0.000552
2017/11/1 12:00,XBTUSD,每天8小时,0.000191,0.000573
2017/11/1 20:00,XBTUSD,每天8小时,0.0001,0.0003
2017/11/2 4:00,XBTUSD,每天8小时,-0.001213,-0.003639
2017/11/2 12:00,XBTUSD,每天8小时,-0.00247,-0.00741
2017/11/2 20:00,XBTUSD,每天8小时,-0.002422,-0.007266
2017/11/3 4:00,XBTUSD,每天8小时,7.90E-05,0.000237
2017/11/3 12:00,XBTUSD,每天8小时,-1.40E-05,-4.20E-05
2017/11/3 20:00,XBTUSD,每天8小时,0.001068,0.003204
2017/11/4 4:00,XBTUSD,每天8小时,-0.0012,-0.0036
2017/11/4 12:00,XBTUSD,每天8小时,-0.00158,-0.00474
2017/11/4 20:00,XBTUSD,每天8小时,-0.000902,-0.002706
2017/11/5 4:00,XBTUSD,每天8小时,0.000941,0.002823
2017/11/5 12:00,XBTUSD,每天8小时,0.00036,0.00108
2017/11/5 20:00,XBTUSD,每天8小时,0.000197,0.000591
2017/11/6 4:00,XBTUSD,每天8小时,0.0001,0.0003
2017/11/6 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/11/6 20:00,XBTUSD,每天8小时,-0.000752,-0.002256
2017/11/7 4:00,XBTUSD,每天8小时,-0.00018,-0.00054
2017/11/7 12:00,XBTUSD,每天8小时,-0.001607,-0.004821
2017/11/7 20:00,XBTUSD,每天8小时,-0.00352,-0.01056
2017/11/8 4:00,XBTUSD,每天8小时,-0.002247,-0.006741
2017/11/8 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/11/8 20:00,XBTUSD,每天8小时,0.000512,0.001536
2017/11/9 4:00,XBTUSD,每天8小时,0.000885,0.002655
2017/11/9 12:00,XBTUSD,每天8小时,0.0001,0.0003
2017/11/9 20:00,XBTUSD,每天8小时,-0.000151,-0.000453
2017/11/10 4:00,XBTUSD,每天8小时,-0.000771,-0.002313
2017/11/10 12:00,XBTUSD,每天8小时,-6.10E-05,-0.000183
